,epoch,condition,win,wname,item,rt,channel,mean,subj
0,0,correct/unrelated,-200..0,baseline,64,814,F7,-1.7976554521440526,18
1,0,correct/unrelated,-200..0,baseline,64,814,F5,2.34551185060053,18
2,0,correct/unrelated,-200..0,baseline,64,814,F3,0.4469916596059191,18
3,0,correct/unrelated,-200..0,baseline,64,814,F1,0.9663895575115171,18
4,0,correct/unrelated,-200..0,baseline,64,814,Fz,-3.9895188976574314,18
5,0,correct/unrelated,-200..0,baseline,64,814,F2,-0.5651905802130025,18
6,0,correct/unrelated,-200..0,baseline,64,814,F4,0.8767111866174717,18
7,0,correct/unrelated,-200..0,baseline,64,814,F6,2.0579182780195926,18
8,0,correct/unrelated,-200..0,baseline,64,814,F8,4.965138248828245,18
9,0,correct/unrelated,-200..0,baseline,64,814,FT7,3.552299578567062,18
10,0,correct/unrelated,-200..0,baseline,64,814,FC5,2.2778396724866776,18
11,0,correct/unrelated,-200..0,baseline,64,814,FC3,1.495221434584702,18
12,0,correct/unrelated,-200..0,baseline,64,814,FC1,1.1024749313771096,18
13,0,correct/unrelated,-200..0,baseline,64,814,FCz,1.0931422548410719,18
14,0,correct/unrelated,-200..0,baseline,64,814,FC2,-0.7740592860140945,18
15,0,correct/unrelated,-200..0,baseline,64,814,FC4,-0.24161186518734235,18
16,0,correct/unrelated,-200..0,baseline,64,814,FC6,-7.610329337096804,18
17,0,correct/unrelated,-200..0,baseline,64,814,FT8,4.6971813948771235,18
18,0,correct/unrelated,-200..0,baseline,64,814,T7,3.6995627637107846,18
19,0,correct/unrelated,-200..0,baseline,64,814,C5,-1.2826130133435243,18
20,0,correct/unrelated,-200..0,baseline,64,814,C3,-1.417625735757342,18
21,0,correct/unrelated,-200..0,baseline,64,814,C1,1.1915327485772007,18
22,0,correct/unrelated,-200..0,baseline,64,814,Cz,0.25326948497285545,18
23,0,correct/unrelated,-200..0,baseline,64,814,C2,5.3223635986971685,18
24,0,correct/unrelated,-200..0,baseline,64,814,C4,-3.731356154063075,18
25,0,correct/unrelated,-200..0,baseline,64,814,C6,1.588211908275319,18
26,0,correct/unrelated,-200..0,baseline,64,814,T8,0.23573888234136944,18
27,0,correct/unrelated,-200..0,baseline,64,814,CP5,12.955829848767978,18
28,0,correct/unrelated,-200..0,baseline,64,814,CP3,-4.872860122200443,18
29,0,correct/unrelated,-200..0,baseline,64,814,CP1,-0.6704929313673221,18
30,0,correct/unrelated,-200..0,baseline,64,814,CPz,-1.302873610301414,18
31,0,correct/unrelated,-200..0,baseline,64,814,CP2,1.0096470004561116,18
32,0,correct/unrelated,-200..0,baseline,64,814,CP4,-1.4628579994994773,18
33,0,correct/unrelated,-200..0,baseline,64,814,CP6,8.73669190756046,18
34,0,correct/unrelated,-200..0,baseline,64,814,P5,4.962382249078556,18
