,epoch,condition,win,wname,item,rt,channel,mean,subj
0,0,correct/related,-200..0,baseline,34,388,F7,-10.603175157938251,2
1,0,correct/related,-200..0,baseline,34,388,F5,-12.130436541468018,2
2,0,correct/related,-200..0,baseline,34,388,F3,-14.069786498662637,2
3,0,correct/related,-200..0,baseline,34,388,F1,-11.993989498122254,2
4,0,correct/related,-200..0,baseline,34,388,Fz,-12.448348806380176,2
5,0,correct/related,-200..0,baseline,34,388,F2,-12.124778208939816,2
6,0,correct/related,-200..0,baseline,34,388,F4,-10.600509465802487,2
7,0,correct/related,-200..0,baseline,34,388,F6,-6.564092459881673,2
8,0,correct/related,-200..0,baseline,34,388,F8,-4.222341527910769,2
9,0,correct/related,-200..0,baseline,34,388,FT7,-8.852775500920774,2
10,0,correct/related,-200..0,baseline,34,388,FC5,-7.885814948559042,2
11,0,correct/related,-200..0,baseline,34,388,FC3,-10.09699828607846,2
12,0,correct/related,-200..0,baseline,34,388,FC1,-9.074326184693597,2
13,0,correct/related,-200..0,baseline,34,388,FCz,-10.624972571472892,2
14,0,correct/related,-200..0,baseline,34,388,FC2,-15.620873353328074,2
15,0,correct/related,-200..0,baseline,34,388,FC4,-5.740232514247893,2
16,0,correct/related,-200..0,baseline,34,388,FC6,-4.036071796180707,2
17,0,correct/related,-200..0,baseline,34,388,FT8,-2.457882445093654,2
18,0,correct/related,-200..0,baseline,34,388,T7,-6.339560232017191,2
19,0,correct/related,-200..0,baseline,34,388,C5,-5.046128308539893,2
20,0,correct/related,-200..0,baseline,34,388,C3,-9.560818021489466,2
21,0,correct/related,-200..0,baseline,34,388,C1,-10.100284622583628,2
22,0,correct/related,-200..0,baseline,34,388,Cz,-8.881557970031242,2
23,0,correct/related,-200..0,baseline,34,388,C2,-9.779638264507494,2
24,0,correct/related,-200..0,baseline,34,388,C4,-8.577511750774658,2
25,0,correct/related,-200..0,baseline,34,388,C6,-1.8134029426672935,2
26,0,correct/related,-200..0,baseline,34,388,T8,-3.287960294564696,2
27,0,correct/related,-200..0,baseline,34,388,CP5,-3.190044514012659,2
28,0,correct/related,-200..0,baseline,34,388,CP3,-7.233362680018418,2
29,0,correct/related,-200..0,baseline,34,388,CP1,-9.460925282214191,2
30,0,correct/related,-200..0,baseline,34,388,CPz,-9.938457756189328,2
31,0,correct/related,-200..0,baseline,34,388,CP2,-8.825828713787955,2
32,0,correct/related,-200..0,baseline,34,388,CP4,-6.804126257466021,2
33,0,correct/related,-200..0,baseline,34,388,CP6,-2.6022692462384116,2
34,0,correct/related,-200..0,baseline,34,388,P5,-3.727064725794611,2
35,0,correct/related,-200..0,baseline,34,388,P3,-5.68180699091289,2
36,0,correct/related,-200..0,baseline,34,388,P1,-5.961874684106372,2
37,0,correct/related,-200..0,baseline,34,388,Pz,-9.08570912204424,2
38,0,correct/related,-200..0,baseline,34,388,P2,-9.072482039116675,2
39,0,correct/related,-200..0,baseline,34,388,P4,-8.379510802813252,2
40,0,correct/related,-200..0,baseline,34,388,P6,-5.454155153004242,2
41,0,correct/related,-200..0,baseline,34,388,P8,0.7029376391830976,2
42,0,correct/related,-200..0,baseline,34,388,PO3,-2.766727010315865,2
43,0,correct/related,-200..0,baseline,34,388,POz,-5.5658074044206085,2
44,0,correct/related,-200..0,baseline,34,388,PO4,-6.552844245662384,2
45,0,correct/related,-200..0,baseline,34,388,Oz,-4.978059015132513,2
46,1,correct/antonym,-200..0,baseline,76,502,F7,-0.8329428010515872,2
47,1,correct/antonym,-200..0,baseline,76,502,F5,-1.1877316190476284,2
48,1,correct/antonym,-200..0,baseline,76,502,F3,0.9711906506983835,2
49,1,correct/antonym,-200..0,baseline,76,502,F1,3.0165525853022173,2
50,1,correct/antonym,-200..0,baseline,76,502,Fz,-1.1016056038419344,2
51,1,correct/antonym,-200..0,baseline,76,502,F2,-1.298871810315443,2
52,1,correct/antonym,-200..0,baseline,76,502,F4,-4.438691383721914,2
53,1,correct/antonym,-200..0,baseline,76,502,F6,-8.660487915604882,2
54,1,correct/antonym,-200..0,baseline,76,502,F8,-9.679838640562073,2
