,epoch,condition,win,wname,item,rt,channel,mean,subj
0,0,correct/unrelated,-200..0,baseline,41,24,F7,13.167351177682956,5
1,0,correct/unrelated,-200..0,baseline,41,24,F5,18.767060970087254,5
2,0,correct/unrelated,-200..0,baseline,41,24,F3,22.421093891531488,5
3,0,correct/unrelated,-200..0,baseline,41,24,F1,27.126382743591723,5
4,0,correct/unrelated,-200..0,baseline,41,24,Fz,27.498925017938326,5
5,0,correct/unrelated,-200..0,baseline,41,24,F2,26.916827310095847,5
6,0,correct/unrelated,-200..0,baseline,41,24,F4,24.80179899331523,5
7,0,correct/unrelated,-200..0,baseline,41,24,F6,22.003008334252844,5
8,0,correct/unrelated,-200..0,baseline,41,24,F8,14.682639719257368,5
9,0,correct/unrelated,-200..0,baseline,41,24,FT7,9.593584047741995,5
10,0,correct/unrelated,-200..0,baseline,41,24,FC5,14.9537599835816,5
11,0,correct/unrelated,-200..0,baseline,41,24,FC3,20.988712741691973,5
12,0,correct/unrelated,-200..0,baseline,41,24,FC1,20.95678185161353,5
13,0,correct/unrelated,-200..0,baseline,41,24,FCz,23.899266937391445,5
14,0,correct/unrelated,-200..0,baseline,41,24,FC2,18.525883272385105,5
15,0,correct/unrelated,-200..0,baseline,41,24,FC4,17.011786771177803,5
16,0,correct/unrelated,-200..0,baseline,41,24,FC6,13.301708644595939,5
17,0,correct/unrelated,-200..0,baseline,41,24,FT8,6.541331618620074,5
18,0,correct/unrelated,-200..0,baseline,41,24,T7,6.2443462860100665,5
19,0,correct/unrelated,-200..0,baseline,41,24,C5,10.755223457201856,5
20,0,correct/unrelated,-200..0,baseline,41,24,C3,11.906753249773669,5
21,0,correct/unrelated,-200..0,baseline,41,24,C1,15.799823722691373,5
22,0,correct/unrelated,-200..0,baseline,41,24,Cz,13.662310079803078,5
23,0,correct/unrelated,-200..0,baseline,41,24,C2,10.103224586009066,5
24,0,correct/unrelated,-200..0,baseline,41,24,C4,10.766951483078167,5
25,0,correct/unrelated,-200..0,baseline,41,24,C6,4.243321665866475,5
26,0,correct/unrelated,-200..0,baseline,41,24,T8,3.5668450159263063,5
27,0,correct/unrelated,-200..0,baseline,41,24,CP5,4.093797823473011,5
28,0,correct/unrelated,-200..0,baseline,41,24,CP3,8.191727570727389,5
29,0,correct/unrelated,-200..0,baseline,41,24,CP1,7.859285619646076,5
30,0,correct/unrelated,-200..0,baseline,41,24,CPz,5.953038857964512,5
31,0,correct/unrelated,-200..0,baseline,41,24,CP2,5.513400590090495,5
32,0,correct/unrelated,-200..0,baseline,41,24,CP4,3.5253858539053717,5
33,0,correct/unrelated,-200..0,baseline,41,24,CP6,0.16468098517651975,5
34,0,correct/unrelated,-200..0,baseline,41,24,P5,2.4751717761972865,5
35,0,correct/unrelated,-200..0,baseline,41,24,P3,2.4297153218252063,5
36,0,correct/unrelated,-200..0,baseline,41,24,P1,2.7061760442637586,5
37,0,correct/unrelated,-200..0,baseline,41,24,Pz,0.9857059830818081,5
38,0,correct/unrelated,-200..0,baseline,41,24,P2,0.6754987451657489,5
39,0,correct/unrelated,-200..0,baseline,41,24,P4,-3.1551734412564243,5
40,0,correct/unrelated,-200..0,baseline,41,24,P6,-4.995785672066735,5
41,0,correct/unrelated,-200..0,baseline,41,24,P8,-5.063214785772538,5
42,0,correct/unrelated,-200..0,baseline,41,24,PO3,0.10914417049184198,5
43,0,correct/unrelated,-200..0,baseline,41,24,POz,-3.619440618782156,5
44,0,correct/unrelated,-200..0,baseline,41,24,PO4,-5.664683671792003,5
45,0,correct/unrelated,-200..0,baseline,41,24,Oz,-3.0265386429350993,5
46,1,correct/unrelated,-200..0,baseline,66,648,F7,1.9537885363148326,5
47,1,correct/unrelated,-200..0,baseline,66,648,F5,2.747651315132487,5
48,1,correct/unrelated,-200..0,baseline,66,648,F3,1.039869341161114,5
49,1,correct/unrelated,-200..0,baseline,66,648,F1,0.9957875082023668,5
50,1,correct/unrelated,-200..0,baseline,66,648,Fz,1.2396214405092818,5
51,1,correct/unrelated,-200..0,baseline,66,648,F2,-1.3564246408924185,5
52,1,correct/unrelated,-200..0,baseline,66,648,F4,-0.26864678874323944,5
53,1,correct/unrelated,-200..0,baseline,66,648,F6,1.0877086299136143,5
54,1,correct/unrelated,-200..0,baseline,66,648,F8,2.81145755565357,5
55,1,correct/unrelated,-200..0,baseline,66,648,FT7,-1.0015477904852208,5
56,1,correct/unrelated,-200..0,baseline,66,648,FC5,1.0644000837181535,5
57,1,correct/unrelated,-200..0,baseline,66,648,FC3,-1.2567670140373708,5
58,1,correct/unrelated,-200..0,baseline,66,648,FC1,-3.238448687977795,5
59,1,correct/unrelated,-200..0,baseline,66,648,FCz,-3.671473622391027,5
60,1,correct/unrelated,-200..0,baseline,66,648,FC2,-6.6839251359472245,5
61,1,correct/unrelated,-200..0,baseline,66,648,FC4,-4.863429038137668,5
62,1,correct/unrelated,-200..0,baseline,66,648,FC6,0.0631358402558972,5
63,1,correct/unrelated,-200..0,baseline,66,648,FT8,-0.05835650904066827,5
64,1,correct/unrelated,-200..0,baseline,66,648,T7,-3.8263477542288853,5
65,1,correct/unrelated,-200..0,baseline,66,648,C5,-4.58568118166069,5
66,1,correct/unrelated,-200..0,baseline,66,648,C3,-7.436624848279971,5
67,1,correct/unrelated,-200..0,baseline,66,648,C1,-9.576069542758512,5
68,1,correct/unrelated,-200..0,baseline,66,648,Cz,-12.139856195022553,5
69,1,correct/unrelated,-200..0,baseline,66,648,C2,-10.41811395514365,5
70,1,correct/unrelated,-200..0,baseline,66,648,C4,-10.767927448230484,5
71,1,correct/unrelated,-200..0,baseline,66,648,C6,-4.217294809125853,5
72,1,correct/unrelated,-200..0,baseline,66,648,T8,-0.6024060155158347,5
73,1,correct/unrelated,-200..0,baseline,66,648,CP5,-6.978468190618639,5
74,1,correct/unrelated,-200..0,baseline,66,648,CP3,-12.33623376685519,5
75,1,correct/unrelated,-200..0,baseline,66,648,CP1,-13.221257867900903,5
76,1,correct/unrelated,-200..0,baseline,66,648,CPz,-16.79687284874451,5
77,1,correct/unrelated,-200..0,baseline,66,648,CP2,-12.961808033968577,5
78,1,correct/unrelated,-200..0,baseline,66,648,CP4,-10.561538189458588,5
79,1,correct/unrelated,-200..0,baseline,66,648,CP6,-6.477377769119013,5
80,1,correct/unrelated,-200..0,baseline,66,648,P5,-9.87329563105663,5
81,1,correct/unrelated,-200..0,baseline,66,648,P3,-13.187763078373099,5
82,1,correct/unrelated,-200..0,baseline,66,648,P1,-15.610105683258913,5
83,1,correct/unrelated,-200..0,baseline,66,648,Pz,-14.696945308906168,5
84,1,correct/unrelated,-200..0,baseline,66,648,P2,-13.297840520361659,5
85,1,correct/unrelated,-200..0,baseline,66,648,P4,-12.560735021901893,5
86,1,correct/unrelated,-200..0,baseline,66,648,P6,-9.070059765152399,5
87,1,correct/unrelated,-200..0,baseline,66,648,P8,-5.174747842032149,5
88,1,correct/unrelated,-200..0,baseline,66,648,PO3,-10.726966782941004,5
89,1,correct/unrelated,-200..0,baseline,66,648,POz,-12.673080524351851,5
90,1,correct/unrelated,-200..0,baseline,66,648,PO4,-12.89541773084688,5
91,1,correct/unrelated,-200..0,baseline,66,648,Oz,-8.075471817471206,5
92,2,correct/antonym,-200..0,baseline,78,522,F7,-3.6056536635706578,5
93,2,correct/antonym,-200..0,baseline,78,522,F5,-9.976351486536439,5
94,2,correct/antonym,-200..0,baseline,78,522,F3,-14.467398382367604,5
95,2,correct/antonym,-200..0,baseline,78,522,F1,-16.438598106245603,5
96,2,correct/antonym,-200..0,baseline,78,522,Fz,-16.537652003249267,5
97,2,correct/antonym,-200..0,baseline,78,522,F2,-15.590066080469533,5
98,2,correct/antonym,-200..0,baseline,78,522,F4,-11.95963387912183,5
99,2,correct/antonym,-200..0,baseline,78,522,F6,-7.312786362321819,5
100,2,correct/antonym,-200..0,baseline,78,522,F8,-4.603993258289928,5
101,2,correct/antonym,-200..0,baseline,78,522,FT7,-5.4744184378201455,5
102,2,correct/antonym,-200..0,baseline,78,522,FC5,-8.651168551167634,5
103,2,correct/antonym,-200..0,baseline,78,522,FC3,-14.988357458321826,5
104,2,correct/antonym,-200..0,baseline,78,522,FC1,-18.718937625979542,5
105,2,correct/antonym,-200..0,baseline,78,522,FCz,-20.945211307809565,5
106,2,correct/antonym,-200..0,baseline,78,522,FC2,-20.96495676172196,5
107,2,correct/antonym,-200..0,baseline,78,522,FC4,-16.066000466629006,5
108,2,correct/antonym,-200..0,baseline,78,522,FC6,-6.819485323915463,5
109,2,correct/antonym,-200..0,baseline,78,522,FT8,-4.83227439944374,5
110,2,correct/antonym,-200..0,baseline,78,522,T7,-4.482344636941368,5
111,2,correct/antonym,-200..0,baseline,78,522,C5,-9.248302819447343,5
112,2,correct/antonym,-200..0,baseline,78,522,C3,-15.492531700322202,5
113,2,correct/antonym,-200..0,baseline,78,522,C1,-19.055344109758135,5
114,2,correct/antonym,-200..0,baseline,78,522,Cz,-23.02630668512428,5
115,2,correct/antonym,-200..0,baseline,78,522,C2,-19.98202671534023,5
116,2,correct/antonym,-200..0,baseline,78,522,C4,-16.30692426464803,5
117,2,correct/antonym,-200..0,baseline,78,522,C6,-8.227567440369077,5
118,2,correct/antonym,-200..0,baseline,78,522,T8,-4.16852550686968,5
119,2,correct/antonym,-200..0,baseline,78,522,CP5,-11.824012449496886,5
120,2,correct/antonym,-200..0,baseline,78,522,CP3,-15.742541803822247,5
121,2,correct/antonym,-200..0,baseline,78,522,CP1,-16.994477045408388,5
122,2,correct/antonym,-200..0,baseline,78,522,CPz,-18.636827413728803,5
123,2,correct/antonym,-200..0,baseline,78,522,CP2,-19.136327014505458,5
124,2,correct/antonym,-200..0,baseline,78,522,CP4,-15.148399693700657,5
125,2,correct/antonym,-200..0,baseline,78,522,CP6,-9.209227989923853,5
126,2,correct/antonym,-200..0,baseline,78,522,P5,-11.351359371028636,5
127,2,correct/antonym,-200..0,baseline,78,522,P3,-15.628390118448445,5
128,2,correct/antonym,-200..0,baseline,78,522,P1,-17.392816523303438,5
129,2,correct/antonym,-200..0,baseline,78,522,Pz,-16.37380690036755,5
130,2,correct/antonym,-200..0,baseline,78,522,P2,-15.992101069769834,5
131,2,correct/antonym,-200..0,baseline,78,522,P4,-15.268366659179907,5
132,2,correct/antonym,-200..0,baseline,78,522,P6,-10.456247786529008,5
133,2,correct/antonym,-200..0,baseline,78,522,P8,-6.813857757771025,5
134,2,correct/antonym,-200..0,baseline,78,522,PO3,-11.5126523204599,5
135,2,correct/antonym,-200..0,baseline,78,522,POz,-12.906348581196136,5
136,2,correct/antonym,-200..0,baseline,78,522,PO4,-13.938288010220948,5
137,2,correct/antonym,-200..0,baseline,78,522,Oz,-6.297828127266382,5
138,3,correct/unrelated,-200..0,baseline,79,542,F7,4.106673570301868,5
139,3,correct/unrelated,-200..0,baseline,79,542,F5,1.7930385035613965,5
