,epoch,condition,win,wname,item,rt,channel,mean,subj
0,0,correct/antonym,-200..0,baseline,64,674,F7,-1.971722606057944,19
1,0,correct/antonym,-200..0,baseline,64,674,F5,1.8751211993873724,19
2,0,correct/antonym,-200..0,baseline,64,674,F3,7.376059703015871,19
3,0,correct/antonym,-200..0,baseline,64,674,F1,1.7912491263811716,19
4,0,correct/antonym,-200..0,baseline,64,674,Fz,10.405304328009276,19
5,0,correct/antonym,-200..0,baseline,64,674,F2,8.601513140309564,19
6,0,correct/antonym,-200..0,baseline,64,674,F4,8.455992553842421,19
7,0,correct/antonym,-200..0,baseline,64,674,F6,5.593804533747301,19
8,0,correct/antonym,-200..0,baseline,64,674,F8,4.410503471395851,19
9,0,correct/antonym,-200..0,baseline,64,674,FT7,-0.5233141638811188,19
10,0,correct/antonym,-200..0,baseline,64,674,FC5,-0.34039177922499886,19
11,0,correct/antonym,-200..0,baseline,64,674,FC3,4.750845208806143,19
12,0,correct/antonym,-200..0,baseline,64,674,FC1,8.598867766192065,19
13,0,correct/antonym,-200..0,baseline,64,674,FCz,8.572103646151396,19
14,0,correct/antonym,-200..0,baseline,64,674,FC2,3.6233141693698863,19
15,0,correct/antonym,-200..0,baseline,64,674,FC4,3.1336460055844517,19
16,0,correct/antonym,-200..0,baseline,64,674,FC6,2.3021497704304137,19
17,0,correct/antonym,-200..0,baseline,64,674,FT8,2.8546935186858153,19
18,0,correct/antonym,-200..0,baseline,64,674,T7,-3.233853066274003,19
19,0,correct/antonym,-200..0,baseline,64,674,C5,-1.2608516290586649,19
20,0,correct/antonym,-200..0,baseline,64,674,C3,-1.8153715772659476,19
21,0,correct/antonym,-200..0,baseline,64,674,C1,1.5301361032070617,19
22,0,correct/antonym,-200..0,baseline,64,674,Cz,4.204586575585796,19
23,0,correct/antonym,-200..0,baseline,64,674,C2,0.38603239816558577,19
24,0,correct/antonym,-200..0,baseline,64,674,C4,-0.3674876356004475,19
25,0,correct/antonym,-200..0,baseline,64,674,C6,0.6670857709527155,19
26,0,correct/antonym,-200..0,baseline,64,674,T8,0.5512837945763797,19
27,0,correct/antonym,-200..0,baseline,64,674,CP5,-3.3018033574713117,19
28,0,correct/antonym,-200..0,baseline,64,674,CP3,-2.7144115866641143,19
29,0,correct/antonym,-200..0,baseline,64,674,CP1,-1.236221618693305,19
30,0,correct/antonym,-200..0,baseline,64,674,CPz,-1.425205090820515,19
31,0,correct/antonym,-200..0,baseline,64,674,CP2,-2.4228828949642027,19
32,0,correct/antonym,-200..0,baseline,64,674,CP4,-2.638753105574278,19
33,0,correct/antonym,-200..0,baseline,64,674,CP6,-2.6513312430243343,19
34,0,correct/antonym,-200..0,baseline,64,674,P5,-4.621158025743342,19
35,0,correct/antonym,-200..0,baseline,64,674,P3,-4.217089477566459,19
36,0,correct/antonym,-200..0,baseline,64,674,P1,-4.234026273469576,19
37,0,correct/antonym,-200..0,baseline,64,674,Pz,-4.580157031823438,19
38,0,correct/antonym,-200..0,baseline,64,674,P2,-4.045786008006201,19
39,0,correct/antonym,-200..0,baseline,64,674,P4,-1.3616565662308422,19
40,0,correct/antonym,-200..0,baseline,64,674,P6,-3.4724758430043163,19
41,0,correct/antonym,-200..0,baseline,64,674,P8,-3.291786403420664,19
42,0,correct/antonym,-200..0,baseline,64,674,PO3,-1.687208141875381,19
43,0,correct/antonym,-200..0,baseline,64,674,POz,-0.34926863451814466,19
44,0,correct/antonym,-200..0,baseline,64,674,PO4,-0.6941160153142686,19
45,0,correct/antonym,-200..0,baseline,64,674,Oz,0.023734138030703608,19
46,1,correct/unrelated,-200..0,baseline,13,624,F7,0.5578814461505137,19
47,1,correct/unrelated,-200..0,baseline,13,624,F5,-1.5345935270948239,19
48,1,correct/unrelated,-200..0,baseline,13,624,F3,-3.752788504597476,19
49,1,correct/unrelated,-200..0,baseline,13,624,F1,-4.506120393584122,19
50,1,correct/unrelated,-200..0,baseline,13,624,Fz,-5.94858441577514,19
51,1,correct/unrelated,-200..0,baseline,13,624,F2,-8.21343394468975,19
52,1,correct/unrelated,-200..0,baseline,13,624,F4,-7.425535662077255,19
53,1,correct/unrelated,-200..0,baseline,13,624,F6,-4.6710850497109755,19
54,1,correct/unrelated,-200..0,baseline,13,624,F8,-4.529400467487645,19
55,1,correct/unrelated,-200..0,baseline,13,624,FT7,1.0152418366600593,19
56,1,correct/unrelated,-200..0,baseline,13,624,FC5,-1.787755252359261,19
57,1,correct/unrelated,-200..0,baseline,13,624,FC3,-3.09634191475592,19
58,1,correct/unrelated,-200..0,baseline,13,624,FC1,-4.898336722911211,19
59,1,correct/unrelated,-200..0,baseline,13,624,FCz,-7.639678837810051,19
60,1,correct/unrelated,-200..0,baseline,13,624,FC2,-11.460693724739096,19
61,1,correct/unrelated,-200..0,baseline,13,624,FC4,-9.292867150289139,19
62,1,correct/unrelated,-200..0,baseline,13,624,FC6,-6.832841639608458,19
63,1,correct/unrelated,-200..0,baseline,13,624,FT8,-5.298033295236745,19
64,1,correct/unrelated,-200..0,baseline,13,624,T7,0.8920588267361794,19
65,1,correct/unrelated,-200..0,baseline,13,624,C5,-2.2889936334698775,19
66,1,correct/unrelated,-200..0,baseline,13,624,C3,-3.890304051135908,19
67,1,correct/unrelated,-200..0,baseline,13,624,C1,-8.18474696281258,19
68,1,correct/unrelated,-200..0,baseline,13,624,Cz,-6.625046212123587,19
69,1,correct/unrelated,-200..0,baseline,13,624,C2,-6.060170984157773,19
70,1,correct/unrelated,-200..0,baseline,13,624,C4,-9.076943451731776,19
71,1,correct/unrelated,-200..0,baseline,13,624,C6,-7.278120752774712,19
72,1,correct/unrelated,-200..0,baseline,13,624,T8,-5.485572421817677,19
73,1,correct/unrelated,-200..0,baseline,13,624,CP5,-4.0712553953971655,19
74,1,correct/unrelated,-200..0,baseline,13,624,CP3,-4.322977335291725,19
75,1,correct/unrelated,-200..0,baseline,13,624,CP1,-5.375007456662666,19
76,1,correct/unrelated,-200..0,baseline,13,624,CPz,-6.747716212582539,19
77,1,correct/unrelated,-200..0,baseline,13,624,CP2,-9.85423933047871,19
78,1,correct/unrelated,-200..0,baseline,13,624,CP4,-10.385082819375718,19
79,1,correct/unrelated,-200..0,baseline,13,624,CP6,-10.012903371999286,19
80,1,correct/unrelated,-200..0,baseline,13,624,P5,-6.079392494168662,19
81,1,correct/unrelated,-200..0,baseline,13,624,P3,-5.213950879625761,19
82,1,correct/unrelated,-200..0,baseline,13,624,P1,-5.493041193687063,19
83,1,correct/unrelated,-200..0,baseline,13,624,Pz,-6.027222320914744,19
84,1,correct/unrelated,-200..0,baseline,13,624,P2,-8.49489578586604,19
85,1,correct/unrelated,-200..0,baseline,13,624,P4,-7.433683927880596,19
86,1,correct/unrelated,-200..0,baseline,13,624,P6,-7.105073261472446,19
87,1,correct/unrelated,-200..0,baseline,13,624,P8,-4.954950585492286,19
88,1,correct/unrelated,-200..0,baseline,13,624,PO3,-6.39191562603136,19
89,1,correct/unrelated,-200..0,baseline,13,624,POz,-5.432662842477982,19
90,1,correct/unrelated,-200..0,baseline,13,624,PO4,-5.216149851190949,19
91,1,correct/unrelated,-200..0,baseline,13,624,Oz,-2.4153513612835527,19
92,2,correct/antonym,-200..0,baseline,26,556,F7,6.798508097333783,19
93,2,correct/antonym,-200..0,baseline,26,556,F5,5.820380857805115,19
94,2,correct/antonym,-200..0,baseline,26,556,F3,0.8338797237733527,19
95,2,correct/antonym,-200..0,baseline,26,556,F1,3.505470849460197,19
96,2,correct/antonym,-200..0,baseline,26,556,Fz,-2.7692685647703232,19
97,2,correct/antonym,-200..0,baseline,26,556,F2,-6.442373516954819,19
98,2,correct/antonym,-200..0,baseline,26,556,F4,-5.422189152633096,19
99,2,correct/antonym,-200..0,baseline,26,556,F6,-5.598559013772139,19
100,2,correct/antonym,-200..0,baseline,26,556,F8,-6.800080881082442,19
101,2,correct/antonym,-200..0,baseline,26,556,FT7,6.393338909690868,19
102,2,correct/antonym,-200..0,baseline,26,556,FC5,3.4698052432749535,19
103,2,correct/antonym,-200..0,baseline,26,556,FC3,0.575805598515497,19
104,2,correct/antonym,-200..0,baseline,26,556,FC1,-4.078423770756549,19
105,2,correct/antonym,-200..0,baseline,26,556,FCz,-5.956715125835702,19
106,2,correct/antonym,-200..0,baseline,26,556,FC2,-8.13428735932006,19
107,2,correct/antonym,-200..0,baseline,26,556,FC4,-9.591771382024573,19
108,2,correct/antonym,-200..0,baseline,26,556,FC6,-8.638163970079832,19
109,2,correct/antonym,-200..0,baseline,26,556,FT8,-8.54734664320702,19
110,2,correct/antonym,-200..0,baseline,26,556,T7,7.8914386974797415,19
111,2,correct/antonym,-200..0,baseline,26,556,C5,3.9940866131134736,19
112,2,correct/antonym,-200..0,baseline,26,556,C3,-1.107059670313709,19
113,2,correct/antonym,-200..0,baseline,26,556,C1,-4.821505873509553,19
