,epoch,condition,win,wname,item,rt,channel,mean,subj
0,0,correct/unrelated,-200..0,baseline,64,34,F7,-7.145773197251533,14
1,0,correct/unrelated,-200..0,baseline,64,34,F5,-8.481586716881457,14
2,0,correct/unrelated,-200..0,baseline,64,34,F3,-10.577852352247232,14
3,0,correct/unrelated,-200..0,baseline,64,34,F1,-10.52720017105642,14
4,0,correct/unrelated,-200..0,baseline,64,34,Fz,-11.909500841405494,14
5,0,correct/unrelated,-200..0,baseline,64,34,F2,-11.261602387401974,14
6,0,correct/unrelated,-200..0,baseline,64,34,F4,-9.591863737274073,14
7,0,correct/unrelated,-200..0,baseline,64,34,F6,-6.664591521410746,14
8,0,correct/unrelated,-200..0,baseline,64,34,F8,-1.2188354234021457,14
9,0,correct/unrelated,-200..0,baseline,64,34,FT7,-6.732675870627564,14
10,0,correct/unrelated,-200..0,baseline,64,34,FC5,-7.256757616784904,14
11,0,correct/unrelated,-200..0,baseline,64,34,FC3,-8.59553379259883,14
12,0,correct/unrelated,-200..0,baseline,64,34,FC1,-9.24377600352301,14
13,0,correct/unrelated,-200..0,baseline,64,34,FCz,-10.65890945246194,14
14,0,correct/unrelated,-200..0,baseline,64,34,FC2,-10.231814180887712,14
15,0,correct/unrelated,-200..0,baseline,64,34,FC4,-9.981746708346446,14
16,0,correct/unrelated,-200..0,baseline,64,34,FC6,-5.042163328524174,14
17,0,correct/unrelated,-200..0,baseline,64,34,FT8,-1.7515815883353603,14
18,0,correct/unrelated,-200..0,baseline,64,34,T7,-3.4148470739211843,14
19,0,correct/unrelated,-200..0,baseline,64,34,C5,-4.670694212580187,14
20,0,correct/unrelated,-200..0,baseline,64,34,C3,-5.528611673987004,14
21,0,correct/unrelated,-200..0,baseline,64,34,C1,-8.392926431999573,14
22,0,correct/unrelated,-200..0,baseline,64,34,Cz,-9.785006628570939,14
23,0,correct/unrelated,-200..0,baseline,64,34,C2,-9.4611293836615,14
24,0,correct/unrelated,-200..0,baseline,64,34,C4,-6.686132848703826,14
25,0,correct/unrelated,-200..0,baseline,64,34,C6,-3.8371539535548917,14
26,0,correct/unrelated,-200..0,baseline,64,34,T8,-1.8462485707296068,14
27,0,correct/unrelated,-200..0,baseline,64,34,CP5,-4.40392866730991,14
28,0,correct/unrelated,-200..0,baseline,64,34,CP3,-4.668257765831875,14
29,0,correct/unrelated,-200..0,baseline,64,34,CP1,-6.714443076835125,14
30,0,correct/unrelated,-200..0,baseline,64,34,CPz,-7.5278252362574545,14
31,0,correct/unrelated,-200..0,baseline,64,34,CP2,-7.103006339228333,14
32,0,correct/unrelated,-200..0,baseline,64,34,CP4,-6.109705950116328,14
33,0,correct/unrelated,-200..0,baseline,64,34,CP6,-4.192637117011899,14
34,0,correct/unrelated,-200..0,baseline,64,34,P5,-1.587540719616836,14
35,0,correct/unrelated,-200..0,baseline,64,34,P3,-2.896121776625716,14
36,0,correct/unrelated,-200..0,baseline,64,34,P1,-3.06759210390904,14
37,0,correct/unrelated,-200..0,baseline,64,34,Pz,-2.681181782401606,14
38,0,correct/unrelated,-200..0,baseline,64,34,P2,-2.268780931497675,14
39,0,correct/unrelated,-200..0,baseline,64,34,P4,-4.386228319538067,14
40,0,correct/unrelated,-200..0,baseline,64,34,P6,-2.0577499392456087,14
41,0,correct/unrelated,-200..0,baseline,64,34,P8,2.245677779303717,14
42,0,correct/unrelated,-200..0,baseline,64,34,PO3,0.07300486135963825,14
43,0,correct/unrelated,-200..0,baseline,64,34,POz,0.29104705225858535,14
44,0,correct/unrelated,-200..0,baseline,64,34,PO4,-0.8350525193824893,14
45,0,correct/unrelated,-200..0,baseline,64,34,Oz,1.6636415963671773,14
46,1,correct/unrelated,-200..0,baseline,76,200,F7,2.6698866565014345,14
47,1,correct/unrelated,-200..0,baseline,76,200,F5,0.5553541717295315,14
48,1,correct/unrelated,-200..0,baseline,76,200,F3,-1.3870240561961387,14
49,1,correct/unrelated,-200..0,baseline,76,200,F1,-1.8680465162905764,14
50,1,correct/unrelated,-200..0,baseline,76,200,Fz,-2.2041838741030957,14
51,1,correct/unrelated,-200..0,baseline,76,200,F2,-2.472467562632799,14
52,1,correct/unrelated,-200..0,baseline,76,200,F4,-2.917160926723065,14
53,1,correct/unrelated,-200..0,baseline,76,200,F6,-4.269815759081264,14
54,1,correct/unrelated,-200..0,baseline,76,200,F8,-3.2378793052248716,14
55,1,correct/unrelated,-200..0,baseline,76,200,FT7,2.1124889941323213,14
56,1,correct/unrelated,-200..0,baseline,76,200,FC5,1.2781496294218553,14
