,epoch,condition,win,wname,item,rt,channel,mean,subj
0,0,correct/antonym,-200..0,baseline,64,804,F7,-0.37383797068980984,11
1,0,correct/antonym,-200..0,baseline,64,804,F5,-3.265651276052187,11
2,0,correct/antonym,-200..0,baseline,64,804,F3,-10.078064971497849,11
3,0,correct/antonym,-200..0,baseline,64,804,F1,-17.808673011792752,11
4,0,correct/antonym,-200..0,baseline,64,804,Fz,-14.513713281745295,11
5,0,correct/antonym,-200..0,baseline,64,804,F2,-14.804495234569899,11
6,0,correct/antonym,-200..0,baseline,64,804,F4,-10.45733349745578,11
7,0,correct/antonym,-200..0,baseline,64,804,F6,-8.374935393465247,11
8,0,correct/antonym,-200..0,baseline,64,804,F8,-5.252078545053978,11
9,0,correct/antonym,-200..0,baseline,64,804,FT7,-1.2255200140916005,11
10,0,correct/antonym,-200..0,baseline,64,804,FC5,-6.761644987347932,11
11,0,correct/antonym,-200..0,baseline,64,804,FC3,-12.025824862024376,11
12,0,correct/antonym,-200..0,baseline,64,804,FC1,-15.451852024942086,11
13,0,correct/antonym,-200..0,baseline,64,804,FCz,-15.64539820129646,11
14,0,correct/antonym,-200..0,baseline,64,804,FC2,-18.181297603927316,11
15,0,correct/antonym,-200..0,baseline,64,804,FC4,-14.16635352634379,11
16,0,correct/antonym,-200..0,baseline,64,804,FC6,-9.374019952127375,11
17,0,correct/antonym,-200..0,baseline,64,804,FT8,-5.9892262928028135,11
18,0,correct/antonym,-200..0,baseline,64,804,T7,-3.118619366988039,11
19,0,correct/antonym,-200..0,baseline,64,804,C5,-5.301103254919483,11
20,0,correct/antonym,-200..0,baseline,64,804,C3,-21.910045203018942,11
21,0,correct/antonym,-200..0,baseline,64,804,C1,-13.59206278664116,11
22,0,correct/antonym,-200..0,baseline,64,804,Cz,-16.862353012915555,11
23,0,correct/antonym,-200..0,baseline,64,804,C2,-17.697593634306482,11
24,0,correct/antonym,-200..0,baseline,64,804,C4,-13.45378999574941,11
25,0,correct/antonym,-200..0,baseline,64,804,C6,-8.351269416170721,11
26,0,correct/antonym,-200..0,baseline,64,804,T8,-4.090193763961482,11
27,0,correct/antonym,-200..0,baseline,64,804,CP5,-6.360971150818802,11
28,0,correct/antonym,-200..0,baseline,64,804,CP3,-13.82382432196084,11
29,0,correct/antonym,-200..0,baseline,64,804,CP1,-14.207836591607695,11
30,0,correct/antonym,-200..0,baseline,64,804,CPz,-15.720364508871796,11
31,0,correct/antonym,-200..0,baseline,64,804,CP2,-13.03613611281614,11
32,0,correct/antonym,-200..0,baseline,64,804,CP4,-11.580642377721533,11
33,0,correct/antonym,-200..0,baseline,64,804,CP6,-5.4178538190059955,11
34,0,correct/antonym,-200..0,baseline,64,804,P5,-4.592913531517858,11
35,0,correct/antonym,-200..0,baseline,64,804,P3,-10.163087360102153,11
36,0,correct/antonym,-200..0,baseline,64,804,P1,-19.405215346015304,11
37,0,correct/antonym,-200..0,baseline,64,804,Pz,-18.323441870937835,11
38,0,correct/antonym,-200..0,baseline,64,804,P2,-11.420154966383329,11
39,0,correct/antonym,-200..0,baseline,64,804,P4,-8.427570441427898,11
40,0,correct/antonym,-200..0,baseline,64,804,P6,-3.8587768258769115,11
41,0,correct/antonym,-200..0,baseline,64,804,P8,-1.1753495000045182,11
42,0,correct/antonym,-200..0,baseline,64,804,PO3,-10.208383081422765,11
43,0,correct/antonym,-200..0,baseline,64,804,POz,-12.435367183953344,11
44,0,correct/antonym,-200..0,baseline,64,804,PO4,-7.963316814450228,11
45,0,correct/antonym,-200..0,baseline,64,804,Oz,-4.3998723310477,11
46,1,correct/unrelated,-200..0,baseline,13,482,F7,4.0250310173541575,11
47,1,correct/unrelated,-200..0,baseline,13,482,F5,-3.3664624141889252,11
48,1,correct/unrelated,-200..0,baseline,13,482,F3,-5.373252460148995,11
49,1,correct/unrelated,-200..0,baseline,13,482,F1,-7.643578152253621,11
50,1,correct/unrelated,-200..0,baseline,13,482,Fz,-6.033311180101088,11
51,1,correct/unrelated,-200..0,baseline,13,482,F2,-7.343227427363118,11
52,1,correct/unrelated,-200..0,baseline,13,482,F4,-8.063769747036831,11
53,1,correct/unrelated,-200..0,baseline,13,482,F6,-5.586354443775918,11
54,1,correct/unrelated,-200..0,baseline,13,482,F8,-2.4045707460404753,11
55,1,correct/unrelated,-200..0,baseline,13,482,FT7,-0.25976956191619505,11
56,1,correct/unrelated,-200..0,baseline,13,482,FC5,-5.649217152123429,11
57,1,correct/unrelated,-200..0,baseline,13,482,FC3,-5.002921360674045,11
58,1,correct/unrelated,-200..0,baseline,13,482,FC1,-10.358058080728242,11
59,1,correct/unrelated,-200..0,baseline,13,482,FCz,-13.235110340339606,11
60,1,correct/unrelated,-200..0,baseline,13,482,FC2,-10.57316518836561,11
61,1,correct/unrelated,-200..0,baseline,13,482,FC4,-5.337663849515392,11
62,1,correct/unrelated,-200..0,baseline,13,482,FC6,-7.506759967626129,11
63,1,correct/unrelated,-200..0,baseline,13,482,FT8,-5.863458257616027,11
64,1,correct/unrelated,-200..0,baseline,13,482,T7,-2.2410651837916955,11
65,1,correct/unrelated,-200..0,baseline,13,482,C5,-4.494881760061016,11
66,1,correct/unrelated,-200..0,baseline,13,482,C3,-5.645306284929616,11
67,1,correct/unrelated,-200..0,baseline,13,482,C1,-4.314159578190125,11
68,1,correct/unrelated,-200..0,baseline,13,482,Cz,-13.156262605738126,11
69,1,correct/unrelated,-200..0,baseline,13,482,C2,-13.23330877059613,11
70,1,correct/unrelated,-200..0,baseline,13,482,C4,-9.383674168364879,11
71,1,correct/unrelated,-200..0,baseline,13,482,C6,-10.6251652523441,11
72,1,correct/unrelated,-200..0,baseline,13,482,T8,-5.169139491669562,11
73,1,correct/unrelated,-200..0,baseline,13,482,CP5,-4.636750202075201,11
74,1,correct/unrelated,-200..0,baseline,13,482,CP3,-5.854474491113529,11
75,1,correct/unrelated,-200..0,baseline,13,482,CP1,-6.065406571652379,11
76,1,correct/unrelated,-200..0,baseline,13,482,CPz,-12.490031348949548,11
77,1,correct/unrelated,-200..0,baseline,13,482,CP2,-4.370480050787371,11
78,1,correct/unrelated,-200..0,baseline,13,482,CP4,-9.723772527449931,11
79,1,correct/unrelated,-200..0,baseline,13,482,CP6,-7.045571532766855,11
80,1,correct/unrelated,-200..0,baseline,13,482,P5,-2.990553720554231,11
81,1,correct/unrelated,-200..0,baseline,13,482,P3,-6.090486499690907,11
82,1,correct/unrelated,-200..0,baseline,13,482,P1,-4.85146698638655,11
83,1,correct/unrelated,-200..0,baseline,13,482,Pz,-9.143108600790564,11
84,1,correct/unrelated,-200..0,baseline,13,482,P2,-11.086942789969745,11
85,1,correct/unrelated,-200..0,baseline,13,482,P4,-9.352472489650795,11
86,1,correct/unrelated,-200..0,baseline,13,482,P6,-10.21342491930833,11
87,1,correct/unrelated,-200..0,baseline,13,482,P8,-4.1680380748225625,11
88,1,correct/unrelated,-200..0,baseline,13,482,PO3,-8.62337123484409,11
89,1,correct/unrelated,-200..0,baseline,13,482,POz,-9.749071564838788,11
90,1,correct/unrelated,-200..0,baseline,13,482,PO4,-8.016146541102223,11
91,1,correct/unrelated,-200..0,baseline,13,482,Oz,-7.304807912531939,11
92,2,correct/antonym,-200..0,baseline,26,548,F7,-1.5603591734901596,11
93,2,correct/antonym,-200..0,baseline,26,548,F5,-6.200592957821722,11
94,2,correct/antonym,-200..0,baseline,26,548,F3,-11.44572986173726,11
95,2,correct/antonym,-200..0,baseline,26,548,F1,-8.877407532376097,11
96,2,correct/antonym,-200..0,baseline,26,548,Fz,-10.924923888400622,11
97,2,correct/antonym,-200..0,baseline,26,548,F2,-10.342495560308869,11
98,2,correct/antonym,-200..0,baseline,26,548,F4,-6.722170406109832,11
99,2,correct/antonym,-200..0,baseline,26,548,F6,-1.8059310482938673,11
100,2,correct/antonym,-200..0,baseline,26,548,F8,0.24491937164712307,11
101,2,correct/antonym,-200..0,baseline,26,548,FT7,-4.456671314456014,11
102,2,correct/antonym,-200..0,baseline,26,548,FC5,-6.092976515761556,11
103,2,correct/antonym,-200..0,baseline,26,548,FC3,-5.313944184181233,11
104,2,correct/antonym,-200..0,baseline,26,548,FC1,-11.058844593660513,11
105,2,correct/antonym,-200..0,baseline,26,548,FCz,-13.833341123321986,11
106,2,correct/antonym,-200..0,baseline,26,548,FC2,-10.621553097045233,11
107,2,correct/antonym,-200..0,baseline,26,548,FC4,-6.3215683233496955,11
108,2,correct/antonym,-200..0,baseline,26,548,FC6,-3.3452681570615215,11
109,2,correct/antonym,-200..0,baseline,26,548,FT8,-1.6353161555664986,11
