,epoch,condition,win,wname,item,rt,channel,mean,subj
0,0,timeout/antonym,-200..0,baseline,61,24,F7,1.4242071711646385,15
1,0,timeout/antonym,-200..0,baseline,61,24,F5,-2.816463313622347,15
2,0,timeout/antonym,-200..0,baseline,61,24,F3,-7.672827007603731,15
3,0,timeout/antonym,-200..0,baseline,61,24,F1,-9.110978295075478,15
4,0,timeout/antonym,-200..0,baseline,61,24,Fz,-9.570761518657337,15
5,0,timeout/antonym,-200..0,baseline,61,24,F2,-8.585776047533225,15
6,0,timeout/antonym,-200..0,baseline,61,24,F4,-6.650045714304869,15
7,0,timeout/antonym,-200..0,baseline,61,24,F6,-3.482010079093635,15
8,0,timeout/antonym,-200..0,baseline,61,24,F8,-0.9126332147140193,15
9,0,timeout/antonym,-200..0,baseline,61,24,FT7,-0.43410706274995686,15
10,0,timeout/antonym,-200..0,baseline,61,24,FC5,-2.138577289715419,15
11,0,timeout/antonym,-200..0,baseline,61,24,FC3,-7.74941826093098,15
12,0,timeout/antonym,-200..0,baseline,61,24,FC1,-11.781841729395378,15
13,0,timeout/antonym,-200..0,baseline,61,24,FCz,-14.278403768168504,15
14,0,timeout/antonym,-200..0,baseline,61,24,FC2,-11.616296557670214,15
15,0,timeout/antonym,-200..0,baseline,61,24,FC4,-8.193115312789008,15
16,0,timeout/antonym,-200..0,baseline,61,24,FC6,-4.184210228636016,15
17,0,timeout/antonym,-200..0,baseline,61,24,FT8,-4.303142373964363,15
18,0,timeout/antonym,-200..0,baseline,61,24,T7,-2.105599239437593,15
19,0,timeout/antonym,-200..0,baseline,61,24,C5,-5.47261696776503,15
20,0,timeout/antonym,-200..0,baseline,61,24,C3,-9.874255724675418,15
21,0,timeout/antonym,-200..0,baseline,61,24,C1,-15.07595848285203,15
22,0,timeout/antonym,-200..0,baseline,61,24,Cz,-18.988241202960197,15
23,0,timeout/antonym,-200..0,baseline,61,24,C2,-15.852559861062444,15
24,0,timeout/antonym,-200..0,baseline,61,24,C4,-10.04276922047074,15
25,0,timeout/antonym,-200..0,baseline,61,24,C6,-7.070866678060231,15
26,0,timeout/antonym,-200..0,baseline,61,24,T8,-4.07082839457194,15
27,0,timeout/antonym,-200..0,baseline,61,24,CP5,-5.9653048201766685,15
28,0,timeout/antonym,-200..0,baseline,61,24,CP3,-10.417103871268866,15
29,0,timeout/antonym,-200..0,baseline,61,24,CP1,-15.188843656065139,15
30,0,timeout/antonym,-200..0,baseline,61,24,CPz,-17.218164861119856,15
31,0,timeout/antonym,-200..0,baseline,61,24,CP2,-14.456016384651075,15
32,0,timeout/antonym,-200..0,baseline,61,24,CP4,-10.53388599488261,15
33,0,timeout/antonym,-200..0,baseline,61,24,CP6,-9.521633130781705,15
34,0,timeout/antonym,-200..0,baseline,61,24,P5,-8.328198363206816,15
35,0,timeout/antonym,-200..0,baseline,61,24,P3,-12.788600737925451,15
36,0,timeout/antonym,-200..0,baseline,61,24,P1,-15.214327155738433,15
37,0,timeout/antonym,-200..0,baseline,61,24,Pz,-14.643627709612717,15
38,0,timeout/antonym,-200..0,baseline,61,24,P2,-13.723023853774134,15
39,0,timeout/antonym,-200..0,baseline,61,24,P4,-10.478070816422317,15
40,0,timeout/antonym,-200..0,baseline,61,24,P6,-8.578066879639632,15
41,0,timeout/antonym,-200..0,baseline,61,24,P8,-7.308073798727695,15
42,0,timeout/antonym,-200..0,baseline,61,24,PO3,-12.157865990847261,15
43,0,timeout/antonym,-200..0,baseline,61,24,POz,-12.830806183726242,15
44,0,timeout/antonym,-200..0,baseline,61,24,PO4,-10.69607684036154,15
45,0,timeout/antonym,-200..0,baseline,61,24,Oz,-7.606387575072185,15
46,1,timeout/antonym,-200..0,baseline,76,3000,F7,6.857382516078541,15
47,1,timeout/antonym,-200..0,baseline,76,3000,F5,4.837410334746878,15
48,1,timeout/antonym,-200..0,baseline,76,3000,F3,1.5791277898992422,15
49,1,timeout/antonym,-200..0,baseline,76,3000,F1,-0.5568930110867494,15
50,1,timeout/antonym,-200..0,baseline,76,3000,Fz,-0.353150958081076,15
51,1,timeout/antonym,-200..0,baseline,76,3000,F2,-2.2240971644028873,15
52,1,timeout/antonym,-200..0,baseline,76,3000,F4,-3.4004164106225545,15
53,1,timeout/antonym,-200..0,baseline,76,3000,F6,-3.3671055726923043,15
54,1,timeout/antonym,-200..0,baseline,76,3000,F8,-3.893343381896712,15
55,1,timeout/antonym,-200..0,baseline,76,3000,FT7,3.525025418426693,15
56,1,timeout/antonym,-200..0,baseline,76,3000,FC5,3.863425499779403,15
57,1,timeout/antonym,-200..0,baseline,76,3000,FC3,0.29744043057378466,15
58,1,timeout/antonym,-200..0,baseline,76,3000,FC1,-2.8684744155862103,15
59,1,timeout/antonym,-200..0,baseline,76,3000,FCz,-4.273576214527928,15
60,1,timeout/antonym,-200..0,baseline,76,3000,FC2,-4.2272204505339905,15
61,1,timeout/antonym,-200..0,baseline,76,3000,FC4,-5.09391435746926,15
62,1,timeout/antonym,-200..0,baseline,76,3000,FC6,-4.557455774182207,15
63,1,timeout/antonym,-200..0,baseline,76,3000,FT8,-4.150540649576697,15
64,1,timeout/antonym,-200..0,baseline,76,3000,T7,0.9429227655800001,15
65,1,timeout/antonym,-200..0,baseline,76,3000,C5,0.8407159447177613,15
66,1,timeout/antonym,-200..0,baseline,76,3000,C3,-3.2251700072130385,15
67,1,timeout/antonym,-200..0,baseline,76,3000,C1,-6.884890249715538,15
68,1,timeout/antonym,-200..0,baseline,76,3000,Cz,-7.035259931045336,15
69,1,timeout/antonym,-200..0,baseline,76,3000,C2,-7.861362429524178,15
70,1,timeout/antonym,-200..0,baseline,76,3000,C4,-5.063487589668449,15
71,1,timeout/antonym,-200..0,baseline,76,3000,C6,-5.3518647465008415,15
72,1,timeout/antonym,-200..0,baseline,76,3000,T8,-4.448180938103218,15
73,1,timeout/antonym,-200..0,baseline,76,3000,CP5,-2.888068455158184,15
74,1,timeout/antonym,-200..0,baseline,76,3000,CP3,-4.866875740372463,15
75,1,timeout/antonym,-200..0,baseline,76,3000,CP1,-8.752119726539796,15
76,1,timeout/antonym,-200..0,baseline,76,3000,CPz,-8.653206120374659,15
77,1,timeout/antonym,-200..0,baseline,76,3000,CP2,-5.483644127984366,15
78,1,timeout/antonym,-200..0,baseline,76,3000,CP4,-5.263367454275037,15
79,1,timeout/antonym,-200..0,baseline,76,3000,CP6,-6.276124208150683,15
80,1,timeout/antonym,-200..0,baseline,76,3000,P5,-4.034650109466279,15
81,1,timeout/antonym,-200..0,baseline,76,3000,P3,-6.748267093535585,15
82,1,timeout/antonym,-200..0,baseline,76,3000,P1,-8.169965996117647,15
83,1,timeout/antonym,-200..0,baseline,76,3000,Pz,-7.879928285756913,15
84,1,timeout/antonym,-200..0,baseline,76,3000,P2,-7.385022179807372,15
85,1,timeout/antonym,-200..0,baseline,76,3000,P4,-6.477291794183485,15
86,1,timeout/antonym,-200..0,baseline,76,3000,P6,-5.907649694388699,15
87,1,timeout/antonym,-200..0,baseline,76,3000,P8,-4.837472787627278,15
88,1,timeout/antonym,-200..0,baseline,76,3000,PO3,-8.237008106840387,15
89,1,timeout/antonym,-200..0,baseline,76,3000,POz,-7.571562473591459,15
90,1,timeout/antonym,-200..0,baseline,76,3000,PO4,-7.083188312640108,15
91,1,timeout/antonym,-200..0,baseline,76,3000,Oz,-7.200290266713673,15
92,2,timeout/antonym,-200..0,baseline,80,3000,F7,-3.2865392942606597,15
93,2,timeout/antonym,-200..0,baseline,80,3000,F5,-5.191451351441038,15
94,2,timeout/antonym,-200..0,baseline,80,3000,F3,-6.402782796126349,15
95,2,timeout/antonym,-200..0,baseline,80,3000,F1,-8.143606055513175,15
96,2,timeout/antonym,-200..0,baseline,80,3000,Fz,-7.09990640368659,15
97,2,timeout/antonym,-200..0,baseline,80,3000,F2,-7.178869246738474,15
98,2,timeout/antonym,-200..0,baseline,80,3000,F4,-5.622043908572915,15
99,2,timeout/antonym,-200..0,baseline,80,3000,F6,-2.894395782000681,15
100,2,timeout/antonym,-200..0,baseline,80,3000,F8,-2.1664450082716455,15
101,2,timeout/antonym,-200..0,baseline,80,3000,FT7,-2.948667553214942,15
102,2,timeout/antonym,-200..0,baseline,80,3000,FC5,-7.4498459391253276,15
103,2,timeout/antonym,-200..0,baseline,80,3000,FC3,-7.199343494955517,15
104,2,timeout/antonym,-200..0,baseline,80,3000,FC1,-8.315236154893965,15
105,2,timeout/antonym,-200..0,baseline,80,3000,FCz,-8.571075894929386,15
106,2,timeout/antonym,-200..0,baseline,80,3000,FC2,-9.123385377010583,15
107,2,timeout/antonym,-200..0,baseline,80,3000,FC4,-8.616754289021474,15
108,2,timeout/antonym,-200..0,baseline,80,3000,FC6,-5.467970587011076,15
109,2,timeout/antonym,-200..0,baseline,80,3000,FT8,-3.1822612136202535,15
110,2,timeout/antonym,-200..0,baseline,80,3000,T7,-2.9664177356232684,15
111,2,timeout/antonym,-200..0,baseline,80,3000,C5,-4.997923898200348,15
112,2,timeout/antonym,-200..0,baseline,80,3000,C3,-5.649580996610753,15
113,2,timeout/antonym,-200..0,baseline,80,3000,C1,-5.804910830455283,15
114,2,timeout/antonym,-200..0,baseline,80,3000,Cz,-7.650862520781077,15
115,2,timeout/antonym,-200..0,baseline,80,3000,C2,-8.486458821783637,15
116,2,timeout/antonym,-200..0,baseline,80,3000,C4,-9.1720938898116,15
117,2,timeout/antonym,-200..0,baseline,80,3000,C6,-7.423096244949307,15
118,2,timeout/antonym,-200..0,baseline,80,3000,T8,-3.726777772663608,15
119,2,timeout/antonym,-200..0,baseline,80,3000,CP5,-5.7820336705566815,15
120,2,timeout/antonym,-200..0,baseline,80,3000,CP3,-9.171985671620934,15
121,2,timeout/antonym,-200..0,baseline,80,3000,CP1,-9.823995576948732,15
122,2,timeout/antonym,-200..0,baseline,80,3000,CPz,-8.408965953652222,15
123,2,timeout/antonym,-200..0,baseline,80,3000,CP2,-9.432463783426549,15
124,2,timeout/antonym,-200..0,baseline,80,3000,CP4,-8.201693939800448,15
125,2,timeout/antonym,-200..0,baseline,80,3000,CP6,-5.37212898927944,15
126,2,timeout/antonym,-200..0,baseline,80,3000,P5,-4.8440666010067295,15
127,2,timeout/antonym,-200..0,baseline,80,3000,P3,-8.838833334924098,15
